Location,Medium,Sample Date,Procedure Name,Nuclides/ Radiation,Result,Combined Standard Uncertainty,MDC,Unit
CARLSBAD,AIR-FILTER,2018-02-13,Gross beta in air,Gross Beta,0.0196,0.0012,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2018-07-31,Gross beta in air,Gross Beta,0.0162,0.001,0.00019,PCI/M3
CARLSBAD,AIR-FILTER,2018-12-11,Gross beta in air,Gross Beta,0.0222,0.0014,0.0003,PCI/M3
CARLSBAD,AIR-FILTER,2018-12-18,Gross beta in air,Gross Beta,0.01024,0.00067,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2018-08-28,Gross beta in air,Gross Beta,0.00716,0.00049,0.00023,PCI/M3
CARLSBAD,AIR-FILTER,2018-07-6,Gross beta in air,Gross Beta,0.00973,0.00067,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2018-08-7,Gross beta in air,Gross Beta,0.01219,0.00075,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2018-03-6,Gross beta in air,Gross Beta,0.00963,0.00064,0.00028,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-3,Gross beta in air,Gross Beta,0.0061,0.0004,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2019-07-23,Gross beta in air,Gross Beta,0.00573,0.00041,0.00029,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-23,Gross beta in air,Gross Beta,0.00602,0.00044,0.00032,PCI/M3
CARLSBAD,AIR-FILTER,2019-01-11,Gross beta in air,Gross Beta,0.00765,0.00059,0.00048,PCI/M3
CARLSBAD,AIR-FILTER,2019-02-8,Gross beta in air,Gross Beta,0.00419,0.00035,0.00038,PCI/M3
CARLSBAD,AIR-FILTER,2019-09-10,Gross beta in air,Gross Beta,0.0044,0.00033,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-30,Gross beta in air,Gross Beta,0.0073,0.00052,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2019-10-1,Gross beta in air,Gross Beta,0.00385,0.0003,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2019-07-16,Gross beta in air,Gross Beta,0.00664,0.00045,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-13,Gross beta in air,Gross Beta,0.00593,0.00042,0.00028,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-16,Gross beta in air,Gross Beta,0.00624,0.00045,0.0003,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-2,Gross beta in air,Gross Beta,0.00965,0.00066,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2019-10-25,Gross beta in air,Gross Beta,0.00395,0.00036,0.00048,PCI/M3
CARLSBAD,AIR-FILTER,2019-03-26,Gross beta in air,Gross Beta,0.00325,0.00027,0.00031,PCI/M3
CARLSBAD,AIR-FILTER,2019-02-17,Gross beta in air,Gross Beta,0.00981,0.00061,0.00012,PCI/M3
CARLSBAD,AIR-FILTER,2019-02-1,Gross beta in air,Gross Beta,0.00917,0.00066,0.00045,PCI/M3
CARLSBAD,AIR-FILTER,2019-01-25,Gross beta in air,Gross Beta,0.00342,0.0003,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2019-04-26,Gross beta in air,Gross Beta,0.00438,0.00029,0.00013,PCI/M3
CARLSBAD,AIR-FILTER,2019-02-5,Gross beta in air,Gross Beta,0.00869,0.00058,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2019-05-24,Gross beta in air,Gross Beta,0.00561,0.00039,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2019-05-28,Gross beta in air,Gross Beta,0.00698,0.00048,0.00029,PCI/M3
CARLSBAD,AIR-FILTER,2019-07-26,Gross beta in air,Gross Beta,0.00704,0.0005,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-30,Gross beta in air,Gross Beta,0.00844,0.00054,0.00017,PCI/M3
CARLSBAD,AIR-FILTER,2019-03-12,Gross beta in air,Gross Beta,0.00905,0.00057,0.00016,PCI/M3
CARLSBAD,AIR-FILTER,2019-06-20,Gross beta in air,Gross Beta,0.00579,0.00037,0.00011,PCI/M3
CARLSBAD,AIR-FILTER,2019-11-1,Gross beta in air,Gross Beta,0.00577,0.00043,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2019-07-30,Gross beta in air,Gross Beta,0.00671,0.00047,0.0003,PCI/M3
CARLSBAD,AIR-FILTER,2019-07-12,Gross beta in air,Gross Beta,0.0052,0.00044,0.00049,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-6,Gross beta in air,Gross Beta,0.00875,0.00059,0.00029,PCI/M3
CARLSBAD,AIR-FILTER,2019-03-6,Gross beta in air,Gross Beta,0.00728,0.00048,0.00021,PCI/M3
CARLSBAD,AIR-FILTER,2019-07-10,Gross beta in air,Gross Beta,0.00693,0.00044,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2019-07-19,Gross beta in air,Gross Beta,0.00695,0.00051,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-10,Gross beta in air,Gross Beta,0.00869,0.00058,0.00024,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-13,Gross beta in air,Gross Beta,0.00612,0.00045,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-24,Gross beta in air,Gross Beta,0.00875,0.00058,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-6,Gross beta in air,Gross Beta,0.00564,0.00043,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2019-04-2,Gross beta in air,Gross Beta,0.00484,0.00035,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2019-11-12,Gross beta in air,Gross Beta,0.00891,0.00056,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-20,Gross beta in air,Gross Beta,0.00635,0.00046,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2019-05-19,Gross beta in air,Gross Beta,0.00507,0.00033,0.00012,PCI/M3
CARLSBAD,AIR-FILTER,2019-10-8,Gross beta in air,Gross Beta,0.00702,0.00048,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2019-01-30,Gross beta in air,Gross Beta,0.0055,0.00038,0.0002,PCI/M3
CARLSBAD,AIR-FILTER,2019-03-29,Gross beta in air,Gross Beta,0.00766,0.00054,0.00031,PCI/M3
CARLSBAD,AIR-FILTER,2019-04-5,Gross beta in air,Gross Beta,0.00553,0.00042,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2019-04-15,Gross beta in air,Gross Beta,0.00551,0.00037,0.00018,PCI/M3
CARLSBAD,AIR-FILTER,2019-06-4,Gross beta in air,Gross Beta,0.00416,0.00031,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2019-06-11,Gross beta in air,Gross Beta,0.00698,0.00047,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-9,Gross beta in air,Gross Beta,0.00801,0.00056,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2019-11-19,Gross beta in air,Gross Beta,0.01075,0.00067,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2019-05-7,Gross beta in air,Gross Beta,0.00549,0.00036,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2019-06-7,Gross beta in air,Gross Beta,0.00546,0.00043,0.00039,PCI/M3
CARLSBAD,AIR-FILTER,2019-12-17,Gross beta in air,Gross Beta,0.00541,0.00039,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2019-09-17,Gross beta in air,Gross Beta,0.00837,0.00056,0.00023,PCI/M3
CARLSBAD,AIR-FILTER,2019-01-18,Gross beta in air,Gross Beta,0.01063,0.00072,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2019-01-15,Gross beta in air,Gross Beta,0.00943,0.00062,0.00022,PCI/M3
CARLSBAD,AIR-FILTER,2019-03-22,Gross beta in air,Gross Beta,0.00736,0.00053,0.00038,PCI/M3
CARLSBAD,AIR-FILTER,2019-04-9,Gross beta in air,Gross Beta,0.00601,0.00042,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2019-08-20,Gross beta in air,Gross Beta,0.0067,0.00047,0.00029,PCI/M3
CARLSBAD,AIR-FILTER,2019-05-31,Gross beta in air,Gross Beta,0.00452,0.00036,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2019-04-30,Gross beta in air,Gross Beta,0.00624,0.00044,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2019-09-6,Gross beta in air,Gross Beta,0.00789,0.00057,0.00039,PCI/M3
CARLSBAD,AIR-FILTER,2019-10-23,Gross beta in air,Gross Beta,0.00674,0.00045,0.00022,PCI/M3
CARLSBAD,AIR-FILTER,2019-11-26,Gross beta in air,Gross Beta,0.00501,0.00033,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2019-10-29,Gross beta in air,Gross Beta,0.00607,0.00043,0.00028,PCI/M3
CARLSBAD,AIR-FILTER,2019-09-3,Gross beta in air,Gross Beta,0.00775,0.00052,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2019-11-5,Gross beta in air,Gross Beta,0.01276,0.00081,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2019-05-10,Gross beta in air,Gross Beta,0.00291,0.00026,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2019-10-4,Gross beta in air,Gross Beta,0.00324,0.00028,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2020-03-24,Gross beta in air,Gross Beta,0.00626,0.00041,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-24,Gross beta in air,Gross Beta,0.00705,0.00045,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2020-03-5,Gross beta in air,Gross Beta,0.00573,0.00037,0.00011,PCI/M3
CARLSBAD,AIR-FILTER,2020-03-13,Gross beta in air,Gross Beta,0.00392,0.00032,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2020-04-17,Gross beta in air,Gross Beta,0.00845,0.00059,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2020-06-23,Gross beta in air,Gross Beta,0.00511,0.00037,0.00028,PCI/M3
CARLSBAD,AIR-FILTER,2020-07-17,Gross beta in air,Gross Beta,0.00713,0.00044,0.00011,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-14,Gross beta in air,Gross Beta,0.00582,0.00041,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-09-2,Gross beta in air,Gross Beta,0.0085,0.00053,0.00013,PCI/M3
CARLSBAD,AIR-FILTER,2020-09-30,Gross beta in air,Gross Beta,0.0114,0.00071,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2020-11-24,Gross beta in air,Gross Beta,0.01251,0.00077,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2020-12-26,Gross beta in air,Gross Beta,0.00813,0.00051,0.00012,PCI/M3
CARLSBAD,AIR-FILTER,2020-07-28,Gross beta in air,Gross Beta,0.00674,0.00042,0.000091,PCI/M3
CARLSBAD,AIR-FILTER,2020-08-7,Gross beta in air,Gross Beta,0.00651,0.00042,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2020-11-6,Gross beta in air,Gross Beta,0.01052,0.00064,0.00011,PCI/M3
CARLSBAD,AIR-FILTER,2020-11-13,Gross beta in air,Gross Beta,0.00817,0.00057,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2020-12-1,Gross beta in air,Gross Beta,0.01487,0.00091,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2020-02-7,Gross beta in air,Gross Beta,0.00337,0.00029,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2020-05-22,Gross beta in air,Gross Beta,0.00613,0.00045,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2020-06-1,Gross beta in air,Gross Beta,0.00557,0.00037,0.00018,PCI/M3
CARLSBAD,AIR-FILTER,2020-06-26,Gross beta in air,Gross Beta,0.00388,0.00033,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2020-08-18,Gross beta in air,Gross Beta,0.00835,0.00056,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-31,Gross beta in air,Gross Beta,0.00506,0.00039,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2020-02-18,Gross beta in air,Gross Beta,0.0068,0.00047,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2020-06-16,Gross beta in air,Gross Beta,0.00557,0.0004,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2020-09-15,Gross beta in air,Gross Beta,0.00664,0.00046,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2020-04-9,Gross beta in air,Gross Beta,0.00611,0.0005,0.00049,PCI/M3
CARLSBAD,AIR-FILTER,2020-05-5,Gross beta in air,Gross Beta,0.00726,0.0005,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-06-5,Gross beta in air,Gross Beta,0.00491,0.00036,0.00024,PCI/M3
CARLSBAD,AIR-FILTER,2020-09-11,Gross beta in air,Gross Beta,0.00449,0.00029,0.00011,PCI/M3
CARLSBAD,AIR-FILTER,2020-02-25,Gross beta in air,Gross Beta,0.00756,0.00051,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2020-03-31,Gross beta in air,Gross Beta,0.00761,0.00051,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-07-31,Gross beta in air,Gross Beta,0.0034,0.0003,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2020-08-21,Gross beta in air,Gross Beta,0.00671,0.00049,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2020-09-23,Gross beta in air,Gross Beta,0.024,0.0015,0.00029,PCI/M3
CARLSBAD,AIR-FILTER,2020-10-27,Gross beta in air,Gross Beta,0.0085,0.00052,0.0001,PCI/M3
CARLSBAD,AIR-FILTER,2020-03-17,Gross beta in air,Gross Beta,0.0043,0.00032,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-05-19,Gross beta in air,Gross Beta,0.00762,0.00052,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2020-10-7,Gross beta in air,Gross Beta,0.01335,0.00082,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2020-11-17,Gross beta in air,Gross Beta,0.01019,0.00067,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-17,Gross beta in air,Gross Beta,0.00876,0.0006,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-28,Gross beta in air,Gross Beta,0.00646,0.00045,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2020-02-11,Gross beta in air,Gross Beta,0.00438,0.00032,0.00023,PCI/M3
CARLSBAD,AIR-FILTER,2020-02-14,Gross beta in air,Gross Beta,0.00632,0.00046,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2020-04-3,Gross beta in air,Gross Beta,0.00676,0.00049,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2020-04-14,Gross beta in air,Gross Beta,0.0079,0.00051,0.0002,PCI/M3
CARLSBAD,AIR-FILTER,2020-04-24,Gross beta in air,Gross Beta,0.00652,0.00047,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2020-02-21,Gross beta in air,Gross Beta,0.01219,0.00081,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2020-05-1,Gross beta in air,Gross Beta,0.00569,0.00043,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2020-05-15,Gross beta in air,Gross Beta,0.00675,0.00049,0.00038,PCI/M3
CARLSBAD,AIR-FILTER,2020-08-11,Gross beta in air,Gross Beta,0.00574,0.00041,0.00028,PCI/M3
CARLSBAD,AIR-FILTER,2020-04-21,Gross beta in air,Gross Beta,0.00667,0.00046,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2020-05-26,Gross beta in air,Gross Beta,0.00507,0.00036,0.00024,PCI/M3
CARLSBAD,AIR-FILTER,2020-06-12,Gross beta in air,Gross Beta,0.0048,0.00032,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2020-07-7,Gross beta in air,Gross Beta,0.00709,0.00047,0.0002,PCI/M3
CARLSBAD,AIR-FILTER,2020-08-25,Gross beta in air,Gross Beta,0.00816,0.00054,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-7,Gross beta in air,Gross Beta,0.00388,0.0003,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-02-4,Gross beta in air,Gross Beta,0.0051,0.00037,0.00024,PCI/M3
CARLSBAD,AIR-FILTER,2020-03-10,Gross beta in air,Gross Beta,0.00447,0.00033,0.00027,PCI/M3
CARLSBAD,AIR-FILTER,2020-08-14,Gross beta in air,Gross Beta,0.0066,0.00048,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-3,Gross beta in air,Gross Beta,0.00701,0.00048,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2020-01-10,Gross beta in air,Gross Beta,0.00705,0.0005,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2020-03-27,Gross beta in air,Gross Beta,0.00428,0.00034,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2020-04-7,Gross beta in air,Gross Beta,0.00526,0.00038,0.00029,PCI/M3
CARLSBAD,AIR-FILTER,2020-11-10,Gross beta in air,Gross Beta,0.00902,0.0006,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2021-03-9,Gross beta in air,Gross Beta,0.0077,0.00052,0.00028,PCI/M3
CARLSBAD,AIR-FILTER,2021-03-23,Gross beta in air,Gross Beta,0.00887,0.00059,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2021-06-15,Gross beta in air,Gross Beta,0.0094,0.00059,0.00017,PCI/M3
CARLSBAD,AIR-FILTER,2021-03-4,Gross beta in air,Gross Beta,0.01025,0.00063,0.00011,PCI/M3
CARLSBAD,AIR-FILTER,2021-04-20,Gross beta in air,Gross Beta,0.01064,0.00066,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2021-05-18,Gross beta in air,Gross Beta,0.00745,0.00048,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2021-02-2,Gross beta in air,Gross Beta,0.00547,0.00036,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2021-01-14,Gross beta in air,Gross Beta,0.01152,0.00071,0.00012,PCI/M3
CARLSBAD,AIR-FILTER,2021-03-30,Gross beta in air,Gross Beta,0.00728,0.00047,0.00016,PCI/M3
CARLSBAD,AIR-FILTER,2021-05-11,Gross beta in air,Gross Beta,0.01005,0.00063,0.00014,PCI/M3
CARLSBAD,AIR-FILTER,2021-01-26,Gross beta in air,Gross Beta,0.00779,0.00053,0.00025,PCI/M3
CARLSBAD,AIR-FILTER,2021-01-5,Gross beta in air,Gross Beta,0.00641,0.00041,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2021-03-19,Gross beta in air,Gross Beta,0.00651,0.00052,0.00053,PCI/M3
CARLSBAD,AIR-FILTER,2022-06-24,Gross beta in air,Gross Beta,0.00589,0.00047,0.00045,PCI/M3
CARLSBAD,AIR-FILTER,2022-06-17,Gross beta in air,Gross Beta,0.01281,0.00088,0.0005,PCI/M3
CARLSBAD,AIR-FILTER,2022-11-22,Gross beta in air,Gross Beta,0.0203,0.0013,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-19,Gross beta in air,Gross Beta,0.00849,0.00061,0.00043,PCI/M3
CARLSBAD,AIR-FILTER,2022-10-18,Gross beta in air,Gross Beta,0.01513,0.00098,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-12-6,Gross beta in air,Gross Beta,0.00959,0.00066,0.00033,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-9,Gross beta in air,Gross Beta,0.01131,0.00075,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-23,Gross beta in air,Gross Beta,0.004,0.00033,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-11-30,Gross beta in air,Gross Beta,0.00829,0.00053,0.00018,PCI/M3
CARLSBAD,AIR-FILTER,2022-10-7,Gross beta in air,Gross Beta,0.01387,0.00086,0.00021,PCI/M3
CARLSBAD,AIR-FILTER,2022-06-14,Gross beta in air,Gross Beta,0.0123,0.00081,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-06-7,Gross beta in air,Gross Beta,0.00871,0.0006,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-26,Gross beta in air,Gross Beta,0.01101,0.00077,0.00047,PCI/M3
CARLSBAD,AIR-FILTER,2022-12-2,Gross beta in air,Gross Beta,0.00906,0.00072,0.00067,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-6,Gross beta in air,Gross Beta,0.0079,0.00056,0.00038,PCI/M3
CARLSBAD,AIR-FILTER,2022-11-1,Gross beta in air,Gross Beta,0.01491,0.00097,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2022-10-11,Gross beta in air,Gross Beta,0.0179,0.0011,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-29,Gross beta in air,Gross Beta,0.00729,0.00056,0.00049,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-2,Gross beta in air,Gross Beta,0.00376,0.00036,0.00053,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-30,Gross beta in air,Gross Beta,0.01418,0.00096,0.00051,PCI/M3
CARLSBAD,AIR-FILTER,2022-12-9,Gross beta in air,Gross Beta,0.00548,0.00045,0.00049,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-20,Gross beta in air,Gross Beta,0.01033,0.00066,0.0002,PCI/M3
CARLSBAD,AIR-FILTER,2022-12-18,Gross beta in air,Gross Beta,0.0093,0.00059,0.00018,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-9,Gross beta in air,Gross Beta,0.01281,0.00088,0.0005,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-2,Gross beta in air,Gross Beta,0.00662,0.00048,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-27,Gross beta in air,Gross Beta,0.01348,0.00088,0.00036,PCI/M3
CARLSBAD,AIR-FILTER,2022-11-8,Gross beta in air,Gross Beta,0.00549,0.00042,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-19,Gross beta in air,Gross Beta,0.01089,0.00073,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-5,Gross beta in air,Gross Beta,0.00985,0.00067,0.00034,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-12,Gross beta in air,Gross Beta,0.0086,0.0006,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-30,Gross beta in air,Gross Beta,0.00873,0.0006,0.00032,PCI/M3
CARLSBAD,AIR-FILTER,2022-10-21,Gross beta in air,Gross Beta,0.01188,0.00082,0.00048,PCI/M3
CARLSBAD,AIR-FILTER,2022-06-21,Gross beta in air,Gross Beta,0.00797,0.00056,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-06-28,Gross beta in air,Gross Beta,0.00893,0.00062,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-16,Gross beta in air,Gross Beta,0.00743,0.00053,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-8,Gross beta in air,Gross Beta,0.00689,0.00052,0.00044,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-1,Gross beta in air,Gross Beta,0.00769,0.00058,0.00048,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-22,Gross beta in air,Gross Beta,0.01163,0.00081,0.00049,PCI/M3
CARLSBAD,AIR-FILTER,2022-10-14,Gross beta in air,Gross Beta,0.0171,0.0011,0.00049,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-13,Gross beta in air,Gross Beta,0.0132,0.00087,0.00038,PCI/M3
CARLSBAD,AIR-FILTER,2022-09-23,Gross beta in air,Gross Beta,0.00484,0.0004,0.00044,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-12,Gross beta in air,Gross Beta,0.00573,0.00048,0.00055,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-26,Gross beta in air,Gross Beta,0.01081,0.00072,0.00037,PCI/M3
CARLSBAD,AIR-FILTER,2022-07-15,Gross beta in air,Gross Beta,0.01028,0.00073,0.00047,PCI/M3
CARLSBAD,AIR-FILTER,2022-10-28,Gross beta in air,Gross Beta,0.01098,0.00069,0.0002,PCI/M3
CARLSBAD,AIR-FILTER,2022-11-11,Gross beta in air,Gross Beta,0.00462,0.00041,0.00052,PCI/M3
CARLSBAD,AIR-FILTER,2022-11-4,Gross beta in air,Gross Beta,0.01418,0.00096,0.00045,PCI/M3
CARLSBAD,AIR-FILTER,2022-11-18,Gross beta in air,Gross Beta,0.0125,0.00078,0.00019,PCI/M3
CARLSBAD,AIR-FILTER,2022-08-5,Gross beta in air,Gross Beta,0.00811,0.00059,0.00044,PCI/M3
CARLSBAD,AIR-FILTER,2023-04-14,Gross beta in air,Gross Beta,0.00984,0.00067,0.00035,PCI/M3
CARLSBAD,AIR-FILTER,2023-05-17,Gross beta in air,Gross Beta,0.00904,0.00056,0.00013,PCI/M3
CARLSBAD,AIR-FILTER,2023-05-2,Gross beta in air,Gross Beta,0.00734,0.00047,0.00015,PCI/M3
CARLSBAD,AIR-FILTER,2023-04-18,Gross beta in air,Gross Beta,0.00924,0.00061,0.00026,PCI/M3
CARLSBAD,AIR-FILTER,2023-03-7,Gross beta in air,Gross Beta,0.00563,0.00038,0.00017,PCI/M3
CARLSBAD,AIR-FILTER,2023-05-9,Gross beta in air,Gross Beta,0.00984,0.00061,0.00014,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-11-30,Gross beta in air,Gross Beta,0.00497,0.00039,0.00038,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-09-7,Gross beta in air,Gross Beta,0.00495,0.00037,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-06-29,Gross beta in air,Gross Beta,0.00645,0.00047,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-09-21,Gross beta in air,Gross Beta,0.00347,0.00028,0.00027,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-10-26,Gross beta in air,Gross Beta,0.00508,0.00039,0.00039,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-08-17,Gross beta in air,Gross Beta,0.00351,0.00029,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-08-10,Gross beta in air,Gross Beta,0.00231,0.00021,0.00026,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-07-21,Gross beta in air,Gross Beta,0.00665,0.00047,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-12-21,Gross beta in air,Gross Beta,0.00437,0.00031,0.0003,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-05-18,Gross beta in air,Gross Beta,0.00965,0.0008,0.00083,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-08-31,Gross beta in air,Gross Beta,0.00344,0.00029,0.00031,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-08-3,Gross beta in air,Gross Beta,0.00279,0.00026,0.00032,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-11-23,Gross beta in air,Gross Beta,0.00359,0.00029,0.00028,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-07-13,Gross beta in air,Gross Beta,0.00671,0.00049,0.00035,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-11-9,Gross beta in air,Gross Beta,0.00268,0.00024,0.00029,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-05-11,Gross beta in air,Gross Beta,0.00851,0.00059,0.00031,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-06-1,Gross beta in air,Gross Beta,0.00723,0.0005,0.00025,PCI/M3
NAVAJO LAKE,AIR-FILTER,2010-11-2,Gross beta in air,Gross Beta,0.00543,0.00041,0.00038,PCI/M3
